transaction_date,account_id,instrument_id,ticker,isin,transaction_type,quantity,price,position_currency
2025-11-24,ACCT00047,INS012,AGGG,IE00B3F81409,SELL,4850,4.3921,USD
2025-11-24,ACCT00048,INS005,NOVN,CH0012005267,SELL,32,109.7903,CHF
2025-11-24,ACCT00054,INS009,UBSG,CH0244767585,SELL,497,31.9836,CHF
2025-11-24,ACCT00054,INS011,VWCE,IE00BK5BQT80,SELL,118,133.4678,EUR
2025-11-24,ACCT00055,INS004,NESN,CH0038863350,SELL,59,80.1713,CHF
2025-11-24,ACCT00055,INS005,NOVN,CH0012005267,SELL,4187,108.6744,CHF
2025-11-24,ACCT00055,INS011,VWCE,IE00BK5BQT80,SELL,5798,129.0681,EUR
2025-11-24,ACCT00056,INS001,AAPL,US0378331005,BUY,2,254.6315,USD
2025-11-24,ACCT00056,INS010,CSPX,IE00B5BMR087,SELL,8,615.5266,EUR
2025-11-24,ACCT00056,INS011,VWCE,IE00BK5BQT80,SELL,1,127.8789,EUR
2025-11-24,ACCT00058,INS005,NOVN,CH0012005267,SELL,12,110.9743,CHF
2025-11-24,ACCT00058,INS011,VWCE,IE00BK5BQT80,SELL,22,129.2552,EUR
2025-11-24,ACCT00059,INS010,CSPX,IE00B5BMR087,SELL,46,597.502,EUR
2025-11-24,ACCT00061,INS003,ASML,NL0010273215,SELL,6,1040.6978,EUR
2025-11-24,ACCT00061,INS004,NESN,CH0038863350,SELL,178,81.4211,CHF
2025-11-24,ACCT00061,INS007,TTE,FR0000120271,SELL,6,76.9248,EUR
2025-11-24,ACCT00061,INS011,VWCE,IE00BK5BQT80,SELL,354,132.124,EUR
2025-11-24,ACCT00065,INS002,MSFT,US5949181045,SELL,62,385.8319,USD
2025-11-24,ACCT00065,INS010,CSPX,IE00B5BMR087,SELL,407,610.1161,EUR
2025-11-24,ACCT00067,INS009,UBSG,CH0244767585,SELL,301,31.9709,CHF
2025-11-24,ACCT00067,INS012,AGGG,IE00B3F81409,SELL,18591,4.4065,USD
2025-11-24,ACCT00068,INS011,VWCE,IE00BK5BQT80,SELL,112,132.4749,EUR
2025-11-24,ACCT00070,INS008,SAP,DE0007164600,SELL,640,221.1228,EUR
2025-11-24,ACCT00070,INS010,CSPX,IE00B5BMR087,SELL,220,610.5665,EUR
2025-11-24,ACCT00073,INS004,NESN,CH0038863350,SELL,95,80.3652,CHF
2025-11-24,ACCT00073,INS006,RO,CH0012032113,SELL,37,325.1958,CHF
2025-11-24,ACCT00074,INS007,TTE,FR0000120271,SELL,238,74.8492,EUR
2025-11-24,ACCT00074,INS011,VWCE,IE00BK5BQT80,SELL,58,131.961,EUR
2025-11-24,ACCT00075,INS012,AGGG,IE00B3F81409,SELL,52,4.4597,USD
2025-11-24,ACCT00077,INS002,MSFT,US5949181045,SELL,3,396.9137,USD
2025-11-24,ACCT00080,INS004,NESN,CH0038863350,SELL,182,81.6931,CHF
2025-11-24,ACCT00082,INS004,NESN,CH0038863350,SELL,108,82.7261,CHF
2025-11-24,ACCT00082,INS005,NOVN,CH0012005267,SELL,824,112.5429,CHF
2025-11-24,ACCT00082,INS006,RO,CH0012032113,SELL,59,328.7835,CHF
2025-11-24,ACCT00082,INS012,AGGG,IE00B3F81409,SELL,27256,4.5187,USD
2025-11-24,ACCT00083,INS002,MSFT,US5949181045,SELL,69,393.9395,USD
2025-11-24,ACCT00083,INS010,CSPX,IE00B5BMR087,SELL,94,619.7285,EUR
2025-11-24,ACCT00084,INS012,AGGG,IE00B3F81409,SELL,1590,4.4398,USD
2025-11-24,ACCT00086,INS011,VWCE,IE00BK5BQT80,SELL,14,132.4214,EUR
2025-11-24,ACCT00087,INS004,NESN,CH0038863350,BUY,5,82.1509,CHF
2025-11-24,ACCT00089,INS004,NESN,CH0038863350,SELL,1549,81.5424,CHF
2025-11-24,ACCT00089,INS005,NOVN,CH0012005267,SELL,353,113.1321,CHF
2025-11-24,ACCT00089,INS010,CSPX,IE00B5BMR087,SELL,827,612.6681,EUR
2025-11-24,ACCT00090,INS011,VWCE,IE00BK5BQT80,SELL,1119,131.2751,EUR
2025-11-24,ACCT00090,INS012,AGGG,IE00B3F81409,SELL,3828,4.3716,USD
2025-11-24,ACCT00092,INS005,NOVN,CH0012005267,SELL,497,110.854,CHF
2025-11-24,ACCT00093,INS001,AAPL,US0378331005,SELL,6,249.6165,USD
2025-11-24,ACCT00097,INS010,CSPX,IE00B5BMR087,BUY,3,622.8687,EUR
2025-11-24,ACCT00099,INS001,AAPL,US0378331005,BUY,10,254.6264,USD
2025-11-24,ACCT00099,INS012,AGGG,IE00B3F81409,SELL,703,4.2719,USD
2025-11-24,ACCT00100,INS004,NESN,CH0038863350,SELL,2,79.7314,CHF
2025-11-24,ACCT00100,INS005,NOVN,CH0012005267,SELL,27,112.1482,CHF
2025-11-24,ACCT00100,INS007,TTE,FR0000120271,SELL,24,75.8494,EUR
2025-11-24,ACCT00100,INS012,AGGG,IE00B3F81409,SELL,1597,4.3777,USD
2025-11-24,ACCT00101,INS011,VWCE,IE00BK5BQT80,SELL,1,132.7036,EUR
2025-11-24,ACCT00102,INS004,NESN,CH0038863350,SELL,71,80.6667,CHF
2025-11-24,ACCT00102,INS010,CSPX,IE00B5BMR087,SELL,111,620.8003,EUR
2025-11-24,ACCT00103,INS009,UBSG,CH0244767585,SELL,1589,31.8215,CHF
2025-11-24,ACCT00107,INS003,ASML,NL0010273215,SELL,74,1051.8667,EUR
2025-11-24,ACCT00107,INS008,SAP,DE0007164600,SELL,139,218.5226,EUR
2025-11-24,ACCT00111,INS001,AAPL,US0378331005,SELL,6,251.9232,USD
2025-11-24,ACCT00111,INS009,UBSG,CH0244767585,SELL,22,32.227,CHF
2025-11-24,ACCT00111,INS010,CSPX,IE00B5BMR087,SELL,2,623.0327,EUR
2025-11-24,ACCT00112,INS002,MSFT,US5949181045,SELL,1233,382.194,USD
2025-11-24,ACCT00112,INS012,AGGG,IE00B3F81409,SELL,14406,4.4203,USD
2025-11-24,ACCT00114,INS001,AAPL,US0378331005,SELL,3675,249.2418,USD
2025-11-24,ACCT00114,INS008,SAP,DE0007164600,SELL,292,215.6107,EUR
2025-11-24,ACCT00115,INS003,ASML,NL0010273215,SELL,144,1037.9026,EUR
2025-11-24,ACCT00115,INS006,RO,CH0012032113,SELL,208,314.8081,CHF
2025-11-24,ACCT00118,INS010,CSPX,IE00B5BMR087,SELL,322,624.1237,EUR
2025-11-24,ACCT00119,INS008,SAP,DE0007164600,SELL,104,214.9522,EUR
2025-11-24,ACCT00119,INS010,CSPX,IE00B5BMR087,SELL,72,605.444,EUR
2025-11-24,ACCT00122,INS010,CSPX,IE00B5BMR087,SELL,262,602.7447,EUR
2025-11-24,ACCT00125,INS009,UBSG,CH0244767585,SELL,128,32.0349,CHF
2025-11-24,ACCT00128,INS012,AGGG,IE00B3F81409,SELL,245771,4.3444,USD
2025-11-24,ACCT00129,INS001,AAPL,US0378331005,SELL,84,251.7543,USD
2025-11-24,ACCT00129,INS004,NESN,CH0038863350,SELL,107,81.3864,CHF
2025-11-24,ACCT00129,INS010,CSPX,IE00B5BMR087,SELL,28,606.8356,EUR
2025-11-24,ACCT00131,INS010,CSPX,IE00B5BMR087,SELL,96,606.6043,EUR
2025-11-24,ACCT00131,INS012,AGGG,IE00B3F81409,SELL,9575,4.4569,USD
2025-11-24,ACCT00132,INS008,SAP,DE0007164600,SELL,207,216.7594,EUR
2025-11-24,ACCT00133,INS001,AAPL,US0378331005,SELL,90,245.5709,USD
2025-11-24,ACCT00137,INS005,NOVN,CH0012005267,SELL,130,111.488,CHF
2025-11-24,ACCT00137,INS012,AGGG,IE00B3F81409,SELL,75349,4.4685,USD
2025-11-24,ACCT00138,INS005,NOVN,CH0012005267,SELL,4,112.2482,CHF
2025-11-24,ACCT00138,INS009,UBSG,CH0244767585,SELL,27,32.1773,CHF
2025-11-24,ACCT00138,INS011,VWCE,IE00BK5BQT80,BUY,69,132.4573,EUR
2025-11-24,ACCT00139,INS002,MSFT,US5949181045,SELL,131,399.1423,USD
2025-11-24,ACCT00139,INS009,UBSG,CH0244767585,SELL,4822,31.1177,CHF
2025-11-24,ACCT00140,INS010,CSPX,IE00B5BMR087,SELL,64,613.3381,EUR
2025-11-24,ACCT00140,INS012,AGGG,IE00B3F81409,SELL,1553,4.4318,USD
2025-11-24,ACCT00142,INS006,RO,CH0012032113,SELL,48,318.5194,CHF
2025-11-24,ACCT00142,INS008,SAP,DE0007164600,SELL,71,214.6764,EUR
2025-11-24,ACCT00142,INS009,UBSG,CH0244767585,SELL,4149,31.8888,CHF
2025-11-24,ACCT00146,INS008,SAP,DE0007164600,SELL,57,214.1419,EUR
2025-11-24,ACCT00146,INS012,AGGG,IE00B3F81409,SELL,1148,4.3528,USD
2025-11-24,ACCT00147,INS011,VWCE,IE00BK5BQT80,SELL,237,128.6694,EUR
2025-11-24,ACCT00152,INS003,ASML,NL0010273215,SELL,11,1024.0573,EUR
2025-11-24,ACCT00153,INS002,MSFT,US5949181045,SELL,390,388.5989,USD
2025-11-24,ACCT00153,INS004,NESN,CH0038863350,SELL,422,80.4989,CHF
2025-11-24,ACCT00153,INS007,TTE,FR0000120271,SELL,1310,73.2159,EUR
2025-11-24,ACCT00156,INS007,TTE,FR0000120271,SELL,88,73.8276,EUR
2025-11-24,ACCT00156,INS012,AGGG,IE00B3F81409,SELL,439,4.3971,USD
2025-11-24,ACCT00158,INS004,NESN,CH0038863350,SELL,452,81.9837,CHF
2025-11-24,ACCT00158,INS010,CSPX,IE00B5BMR087,SELL,420,610.1687,EUR
2025-11-24,ACCT00159,INS002,MSFT,US5949181045,SELL,32,381.7426,USD
2025-11-24,ACCT00159,INS005,NOVN,CH0012005267,SELL,138,109.0791,CHF
2025-11-24,ACCT00159,INS012,AGGG,IE00B3F81409,SELL,680,4.3909,USD
2025-11-24,ACCT00161,INS004,NESN,CH0038863350,SELL,1,79.8374,CHF
2025-11-24,ACCT00164,INS008,SAP,DE0007164600,SELL,2615,213.6973,EUR
2025-11-24,ACCT00164,INS011,VWCE,IE00BK5BQT80,SELL,2028,131.9585,EUR
2025-11-24,ACCT00166,INS001,AAPL,US0378331005,SELL,62,249.9963,USD
2025-11-24,ACCT00168,INS008,SAP,DE0007164600,SELL,58,222.8814,EUR
2025-11-24,ACCT00168,INS010,CSPX,IE00B5BMR087,SELL,18,617.742,EUR
2025-11-24,ACCT00170,INS011,VWCE,IE00BK5BQT80,SELL,98,132.4625,EUR
2025-11-24,ACCT00174,INS010,CSPX,IE00B5BMR087,SELL,211,613.1191,EUR
2025-11-24,ACCT00175,INS001,AAPL,US0378331005,SELL,7,253.6919,USD
2025-11-24,ACCT00176,INS002,MSFT,US5949181045,SELL,30,380.4436,USD
2025-11-24,ACCT00177,INS007,TTE,FR0000120271,SELL,2,75.7768,EUR
2025-11-24,ACCT00179,INS009,UBSG,CH0244767585,SELL,115,32.0382,CHF
2025-11-24,ACCT00179,INS011,VWCE,IE00BK5BQT80,SELL,26,131.0969,EUR
2025-11-24,ACCT00180,INS011,VWCE,IE00BK5BQT80,SELL,250,134.0379,EUR
2025-11-25,ACCT00001,INS009,UBSG,CH0244767585,SELL,214,31.7555,CHF
2025-11-25,ACCT00003,INS004,NESN,CH0038863350,SELL,273,81.3635,CHF
2025-11-25,ACCT00004,INS008,SAP,DE0007164600,BUY,1,217.0191,EUR
2025-11-25,ACCT00005,INS008,SAP,DE0007164600,BUY,14,219.5551,EUR
2025-11-25,ACCT00006,INS008,SAP,DE0007164600,BUY,34,224.7962,EUR
2025-11-25,ACCT00007,INS011,VWCE,IE00BK5BQT80,SELL,384,133.7223,EUR
2025-11-25,ACCT00009,INS001,AAPL,US0378331005,SELL,95,245.9337,USD
2025-11-25,ACCT00009,INS004,NESN,CH0038863350,SELL,170,80.9805,CHF
2025-11-25,ACCT00010,INS010,CSPX,IE00B5BMR087,SELL,147,615.6481,EUR
2025-11-25,ACCT00010,INS012,AGGG,IE00B3F81409,SELL,7450,4.4118,USD
2025-11-25,ACCT00011,INS011,VWCE,IE00BK5BQT80,SELL,260,134.0862,EUR
2025-11-25,ACCT00012,INS002,MSFT,US5949181045,SELL,670,387.9225,USD
2025-11-25,ACCT00013,INS008,SAP,DE0007164600,SELL,1,215.1629,EUR
2025-11-25,ACCT00014,INS004,NESN,CH0038863350,SELL,1623,81.2408,CHF
2025-11-25,ACCT00014,INS005,NOVN,CH0012005267,SELL,64,111.499,CHF
2025-11-25,ACCT00014,INS011,VWCE,IE00BK5BQT80,SELL,603,130.142,EUR
2025-11-25,ACCT00015,INS004,NESN,CH0038863350,BUY,258,79.2874,CHF
2025-11-25,ACCT00015,INS010,CSPX,IE00B5BMR087,SELL,40,620.7657,EUR
2025-11-25,ACCT00016,INS004,NESN,CH0038863350,SELL,6,80.4278,CHF
2025-11-25,ACCT00019,INS004,NESN,CH0038863350,SELL,18,81.4348,CHF
2025-11-25,ACCT00019,INS012,AGGG,IE00B3F81409,SELL,11967,4.3697,USD
2025-11-25,ACCT00020,INS002,MSFT,US5949181045,SELL,75,385.5118,USD
2025-11-25,ACCT00020,INS004,NESN,CH0038863350,SELL,1633,80.7316,CHF
2025-11-25,ACCT00021,INS010,CSPX,IE00B5BMR087,SELL,242,603.3916,EUR
2025-11-25,ACCT00023,INS011,VWCE,IE00BK5BQT80,BUY,1,132.728,EUR
2025-11-25,ACCT00026,INS001,AAPL,US0378331005,SELL,92,249.3246,USD
2025-11-25,ACCT00026,INS002,MSFT,US5949181045,SELL,68,389.6693,USD
2025-11-25,ACCT00033,INS005,NOVN,CH0012005267,SELL,434,112.4465,CHF
2025-11-25,ACCT00034,INS005,NOVN,CH0012005267,SELL,348,110.5048,CHF
2025-11-25,ACCT00034,INS007,TTE,FR0000120271,SELL,297,76.2584,EUR
2025-11-25,ACCT00035,INS011,VWCE,IE00BK5BQT80,SELL,496,132.9262,EUR
2025-11-25,ACCT00039,INS010,CSPX,IE00B5BMR087,SELL,65,606.5682,EUR
2025-11-25,ACCT00040,INS012,AGGG,IE00B3F81409,SELL,2470,4.4221,USD
2025-11-25,ACCT00043,INS012,AGGG,IE00B3F81409,SELL,5,4.3453,USD
2025-11-25,ACCT00044,INS012,AGGG,IE00B3F81409,SELL,3174,4.3859,USD
2025-11-25,ACCT00045,INS008,SAP,DE0007164600,BUY,2,219.6271,EUR
2025-11-25,ACCT00047,INS011,VWCE,IE00BK5BQT80,SELL,69,132.363,EUR
2025-11-25,ACCT00048,INS004,NESN,CH0038863350,SELL,240,79.242,CHF
2025-11-25,ACCT00048,INS007,TTE,FR0000120271,SELL,1,75.2161,EUR
2025-11-25,ACCT00051,INS009,UBSG,CH0244767585,BUY,18,32.1827,CHF
2025-11-25,ACCT00051,INS010,CSPX,IE00B5BMR087,SELL,5,616.3251,EUR
2025-11-25,ACCT00052,INS005,NOVN,CH0012005267,SELL,188,111.8335,CHF
2025-11-25,ACCT00054,INS008,SAP,DE0007164600,SELL,10,216.959,EUR
2025-11-25,ACCT00054,INS010,CSPX,IE00B5BMR087,SELL,128,620.7039,EUR
2025-11-25,ACCT00054,INS012,AGGG,IE00B3F81409,SELL,6886,4.3947,USD
2025-11-25,ACCT00055,INS005,NOVN,CH0012005267,SELL,3257,112.6151,CHF
2025-11-25,ACCT00055,INS007,TTE,FR0000120271,SELL,355,75.7502,EUR
2025-11-25,ACCT00055,INS009,UBSG,CH0244767585,SELL,13775,31.4742,CHF
2025-11-25,ACCT00059,INS004,NESN,CH0038863350,SELL,384,81.6841,CHF
2025-11-25,ACCT00064,INS008,SAP,DE0007164600,SELL,6,216.0977,EUR
2025-11-25,ACCT00065,INS010,CSPX,IE00B5BMR087,SELL,12,625.7863,EUR
2025-11-25,ACCT00066,INS012,AGGG,IE00B3F81409,BUY,376,4.3325,USD
2025-11-25,ACCT00070,INS004,NESN,CH0038863350,SELL,540,81.3992,CHF
2025-11-25,ACCT00070,INS006,RO,CH0012032113,SELL,62,320.6228,CHF
2025-11-25,ACCT00070,INS008,SAP,DE0007164600,SELL,111,216.3856,EUR
2025-11-25,ACCT00070,INS009,UBSG,CH0244767585,SELL,118,32.3067,CHF
2025-11-25,ACCT00070,INS011,VWCE,IE00BK5BQT80,SELL,1109,129.861,EUR
2025-11-25,ACCT00072,INS009,UBSG,CH0244767585,SELL,42,31.8406,CHF
2025-11-25,ACCT00072,INS012,AGGG,IE00B3F81409,SELL,124,4.4073,USD
2025-11-25,ACCT00073,INS004,NESN,CH0038863350,SELL,76,81.6153,CHF
2025-11-25,ACCT00074,INS007,TTE,FR0000120271,SELL,193,76.8001,EUR
2025-11-25,ACCT00074,INS009,UBSG,CH0244767585,SELL,18,31.7803,CHF
2025-11-25,ACCT00076,INS004,NESN,CH0038863350,BUY,8,80.8674,CHF
2025-11-25,ACCT00077,INS009,UBSG,CH0244767585,BUY,4,32.2806,CHF
2025-11-25,ACCT00078,INS008,SAP,DE0007164600,SELL,22,221.5516,EUR
2025-11-25,ACCT00079,INS007,TTE,FR0000120271,SELL,1658,75.8041,EUR
2025-11-25,ACCT00080,INS006,RO,CH0012032113,SELL,7,326.8096,CHF
2025-11-25,ACCT00080,INS010,CSPX,IE00B5BMR087,SELL,4,608.4833,EUR
2025-11-25,ACCT00081,INS012,AGGG,IE00B3F81409,SELL,51,4.3772,USD
2025-11-25,ACCT00082,INS007,TTE,FR0000120271,SELL,784,75.8673,EUR
2025-11-25,ACCT00082,INS011,VWCE,IE00BK5BQT80,SELL,191,128.8886,EUR
2025-11-25,ACCT00083,INS008,SAP,DE0007164600,SELL,32,222.7792,EUR
2025-11-25,ACCT00083,INS011,VWCE,IE00BK5BQT80,SELL,226,133.3688,EUR
2025-11-25,ACCT00084,INS011,VWCE,IE00BK5BQT80,SELL,1197,131.3578,EUR
2025-11-25,ACCT00084,INS012,AGGG,IE00B3F81409,SELL,10925,4.424,USD
2025-11-25,ACCT00085,INS005,NOVN,CH0012005267,SELL,179,111.5121,CHF
2025-11-25,ACCT00086,INS006,RO,CH0012032113,BUY,5,318.1589,CHF
2025-11-25,ACCT00086,INS012,AGGG,IE00B3F81409,SELL,552,4.4822,USD
2025-11-25,ACCT00087,INS010,CSPX,IE00B5BMR087,SELL,1,617.2627,EUR
2025-11-25,ACCT00089,INS010,CSPX,IE00B5BMR087,SELL,948,629.2323,EUR
2025-11-25,ACCT00090,INS008,SAP,DE0007164600,SELL,174,214.992,EUR
2025-11-25,ACCT00092,INS009,UBSG,CH0244767585,SELL,566,31.6383,CHF
2025-11-25,ACCT00092,INS011,VWCE,IE00BK5BQT80,SELL,75,131.0676,EUR
2025-11-25,ACCT00095,INS005,NOVN,CH0012005267,SELL,9,112.5932,CHF
2025-11-25,ACCT00098,INS004,NESN,CH0038863350,SELL,3287,80.7324,CHF
2025-11-25,ACCT00099,INS012,AGGG,IE00B3F81409,SELL,1060,4.4406,USD
2025-11-25,ACCT00100,INS007,TTE,FR0000120271,SELL,41,74.8559,EUR
2025-11-25,ACCT00100,INS010,CSPX,IE00B5BMR087,SELL,18,604.8264,EUR
2025-11-25,ACCT00100,INS011,VWCE,IE00BK5BQT80,SELL,103,131.2691,EUR
2025-11-25,ACCT00101,INS001,AAPL,US0378331005,BUY,1,257.5622,USD
2025-11-25,ACCT00102,INS012,AGGG,IE00B3F81409,SELL,249,4.3017,USD
2025-11-25,ACCT00107,INS010,CSPX,IE00B5BMR087,SELL,45,609.6957,EUR
2025-11-25,ACCT00108,INS006,RO,CH0012032113,BUY,1,317.3907,CHF
2025-11-25,ACCT00108,INS011,VWCE,IE00BK5BQT80,BUY,3,134.5152,EUR
2025-11-25,ACCT00109,INS011,VWCE,IE00BK5BQT80,SELL,42,129.8269,EUR
2025-11-25,ACCT00109,INS012,AGGG,IE00B3F81409,SELL,5571,4.4083,USD
2025-11-25,ACCT00110,INS009,UBSG,CH0244767585,SELL,205,32.0165,CHF
2025-11-25,ACCT00111,INS009,UBSG,CH0244767585,SELL,69,32.245,CHF
2025-11-25,ACCT00112,INS003,ASML,NL0010273215,SELL,72,1027.1407,EUR
2025-11-25,ACCT00112,INS007,TTE,FR0000120271,SELL,10316,75.7912,EUR
2025-11-25,ACCT00112,INS010,CSPX,IE00B5BMR087,SELL,150,611.9724,EUR
2025-11-25,ACCT00113,INS004,NESN,CH0038863350,SELL,4,80.4819,CHF
2025-11-25,ACCT00114,INS004,NESN,CH0038863350,SELL,186,82.6172,CHF
2025-11-25,ACCT00116,INS010,CSPX,IE00B5BMR087,SELL,108,617.6419,EUR
2025-11-25,ACCT00116,INS012,AGGG,IE00B3F81409,SELL,851,4.4197,USD
2025-11-25,ACCT00117,INS002,MSFT,US5949181045,SELL,90,390.3738,USD
2025-11-25,ACCT00118,INS001,AAPL,US0378331005,SELL,99,242.6975,USD
2025-11-25,ACCT00118,INS005,NOVN,CH0012005267,SELL,134,112.6914,CHF
2025-11-25,ACCT00118,INS008,SAP,DE0007164600,SELL,33,214.9378,EUR
2025-11-25,ACCT00119,INS008,SAP,DE0007164600,SELL,139,214.4918,EUR
2025-11-25,ACCT00119,INS011,VWCE,IE00BK5BQT80,SELL,788,134.2034,EUR
2025-11-25,ACCT00122,INS003,ASML,NL0010273215,SELL,47,1038.5202,EUR
2025-11-25,ACCT00122,INS007,TTE,FR0000120271,SELL,43,77.2839,EUR
2025-11-25,ACCT00123,INS002,MSFT,US5949181045,BUY,29,392.3632,USD
2025-11-25,ACCT00123,INS011,VWCE,IE00BK5BQT80,SELL,22,131.0711,EUR
2025-11-25,ACCT00126,INS001,AAPL,US0378331005,SELL,5,249.655,USD
2025-11-25,ACCT00128,INS006,RO,CH0012032113,SELL,132,323.3408,CHF
2025-11-25,ACCT00128,INS009,UBSG,CH0244767585,SELL,3325,31.7342,CHF
2025-11-25,ACCT00128,INS010,CSPX,IE00B5BMR087,SELL,319,613.8967,EUR
2025-11-25,ACCT00128,INS011,VWCE,IE00BK5BQT80,SELL,2324,130.9862,EUR
2025-11-25,ACCT00128,INS012,AGGG,IE00B3F81409,SELL,395266,4.3487,USD
2025-11-25,ACCT00130,INS007,TTE,FR0000120271,SELL,31,77.0866,EUR
2025-11-25,ACCT00133,INS006,RO,CH0012032113,SELL,18,318.3273,CHF
2025-11-25,ACCT00133,INS008,SAP,DE0007164600,SELL,72,214.8109,EUR
2025-11-25,ACCT00135,INS009,UBSG,CH0244767585,SELL,556,32.1917,CHF
2025-11-25,ACCT00135,INS011,VWCE,IE00BK5BQT80,SELL,164,130.4894,EUR
2025-11-25,ACCT00136,INS011,VWCE,IE00BK5BQT80,SELL,1724,133.918,EUR
2025-11-25,ACCT00137,INS011,VWCE,IE00BK5BQT80,SELL,5657,130.9188,EUR
2025-11-25,ACCT00139,INS008,SAP,DE0007164600,SELL,186,214.7263,EUR
2025-11-25,ACCT00140,INS001,AAPL,US0378331005,SELL,61,246.6117,USD
2025-11-25,ACCT00140,INS005,NOVN,CH0012005267,SELL,10,111.7393,CHF
2025-11-25,ACCT00141,INS012,AGGG,IE00B3F81409,SELL,5621,4.3088,USD
2025-11-25,ACCT00142,INS004,NESN,CH0038863350,SELL,2,81.1612,CHF
2025-11-25,ACCT00144,INS011,VWCE,IE00BK5BQT80,BUY,2,131.2147,EUR
2025-11-25,ACCT00145,INS011,VWCE,IE00BK5BQT80,SELL,16,132.94,EUR
2025-11-25,ACCT00146,INS012,AGGG,IE00B3F81409,SELL,13036,4.3233,USD
2025-11-25,ACCT00148,INS008,SAP,DE0007164600,BUY,3,223.381,EUR
2025-11-25,ACCT00150,INS010,CSPX,IE00B5BMR087,SELL,1,613.0693,EUR
2025-11-25,ACCT00153,INS002,MSFT,US5949181045,SELL,27,384.8557,USD
2025-11-25,ACCT00163,INS008,SAP,DE0007164600,SELL,734,219.454,EUR
2025-11-25,ACCT00164,INS004,NESN,CH0038863350,SELL,1540,80.9812,CHF
2025-11-25,ACCT00165,INS009,UBSG,CH0244767585,SELL,40,31.6008,CHF
2025-11-25,ACCT00166,INS001,AAPL,US0378331005,SELL,67,247.604,USD
2025-11-25,ACCT00166,INS011,VWCE,IE00BK5BQT80,SELL,1099,130.1119,EUR
2025-11-25,ACCT00168,INS001,AAPL,US0378331005,SELL,20,248.289,USD
2025-11-25,ACCT00170,INS001,AAPL,US0378331005,SELL,191,250.0318,USD
2025-11-25,ACCT00170,INS010,CSPX,IE00B5BMR087,SELL,83,622.7512,EUR
2025-11-25,ACCT00170,INS011,VWCE,IE00BK5BQT80,SELL,348,133.5873,EUR
2025-11-25,ACCT00173,INS004,NESN,CH0038863350,SELL,4,80.6926,CHF
2025-11-25,ACCT00174,INS005,NOVN,CH0012005267,SELL,181,111.3951,CHF
2025-11-25,ACCT00176,INS006,RO,CH0012032113,SELL,123,316.6689,CHF
2025-11-25,ACCT00176,INS009,UBSG,CH0244767585,SELL,2253,32.0898,CHF
2025-11-25,ACCT00176,INS011,VWCE,IE00BK5BQT80,SELL,722,128.5541,EUR
2025-11-25,ACCT00178,INS008,SAP,DE0007164600,SELL,72,218.7629,EUR
2025-11-25,ACCT00178,INS009,UBSG,CH0244767585,SELL,147,32.7803,CHF
2025-11-25,ACCT00178,INS010,CSPX,IE00B5BMR087,SELL,12,614.7842,EUR
2025-11-25,ACCT00179,INS002,MSFT,US5949181045,SELL,49,390.0647,USD
2025-11-25,ACCT00180,INS005,NOVN,CH0012005267,SELL,109,112.1988,CHF
2025-11-26,ACCT00005,INS005,NOVN,CH0012005267,BUY,13,113.4079,CHF
2025-11-26,ACCT00007,INS011,VWCE,IE00BK5BQT80,SELL,612,132.5218,EUR
2025-11-26,ACCT00007,INS012,AGGG,IE00B3F81409,SELL,3794,4.3763,USD
2025-11-26,ACCT00008,INS001,AAPL,US0378331005,SELL,24,246.7654,USD
2025-11-26,ACCT00008,INS002,MSFT,US5949181045,SELL,15,397.954,USD
2025-11-26,ACCT00008,INS011,VWCE,IE00BK5BQT80,SELL,47,132.2494,EUR
2025-11-26,ACCT00009,INS001,AAPL,US0378331005,SELL,33,255.2318,USD
2025-11-26,ACCT00009,INS002,MSFT,US5949181045,SELL,78,378.5938,USD
2025-11-26,ACCT00010,INS005,NOVN,CH0012005267,SELL,35,113.5424,CHF
2025-11-26,ACCT00011,INS011,VWCE,IE00BK5BQT80,SELL,134,132.8045,EUR
2025-11-26,ACCT00012,INS010,CSPX,IE00B5BMR087,SELL,375,605.9704,EUR
2025-11-26,ACCT00012,INS011,VWCE,IE00BK5BQT80,SELL,4534,131.4898,EUR
2025-11-26,ACCT00014,INS004,NESN,CH0038863350,SELL,3628,81.6138,CHF
2025-11-26,ACCT00014,INS010,CSPX,IE00B5BMR087,SELL,812,611.7106,EUR
2025-11-26,ACCT00015,INS006,RO,CH0012032113,SELL,52,323.9887,CHF
2025-11-26,ACCT00015,INS011,VWCE,IE00BK5BQT80,BUY,16,132.9883,EUR
2025-11-26,ACCT00017,INS010,CSPX,IE00B5BMR087,SELL,1,612.4934,EUR
2025-11-26,ACCT00018,INS008,SAP,DE0007164600,SELL,44,217.5378,EUR
2025-11-26,ACCT00018,INS012,AGGG,IE00B3F81409,SELL,18061,4.4097,USD
2025-11-26,ACCT00019,INS011,VWCE,IE00BK5BQT80,SELL,24,130.8058,EUR
2025-11-26,ACCT00021,INS004,NESN,CH0038863350,SELL,1041,80.6418,CHF
2025-11-26,ACCT00022,INS008,SAP,DE0007164600,BUY,5,220.6869,EUR
2025-11-26,ACCT00022,INS012,AGGG,IE00B3F81409,SELL,49,4.4253,USD
2025-11-26,ACCT00024,INS007,TTE,FR0000120271,SELL,9,74.7147,EUR
2025-11-26,ACCT00024,INS010,CSPX,IE00B5BMR087,SELL,2928,604.3969,EUR
