snapshot_date,account_id,instrument_id,ticker,isin,instrument_type,market_code,position_currency,quantity,price_local,fx_to_eur,market_value_eur,custodian
2026-01-31,ACCT00048,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2224,134.31,1.0,298705.44,BNP Paribas Securities Services
2026-01-31,ACCT00049,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,86112,4.4114,0.8636,328060.89,SIX SIS
2026-01-31,ACCT00049,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,452,630.5236,1.0,284996.67,SIX SIS
2026-01-31,ACCT00049,INS004,NESN,CH0038863350,Equity,XSWX,CHF,1413,79.8793,0.9236,104246.19,SIX SIS
2026-01-31,ACCT00049,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,1012,114.4546,0.9236,106978.82,SIX SIS
2026-01-31,ACCT00049,INS008,SAP,DE0007164600,Equity,XETR,EUR,289,228.1746,1.0,65942.46,SIX SIS
2026-01-31,ACCT00049,INS007,TTE,FR0000120271,Equity,XPAR,EUR,2225,75.382,1.0,167724.95,SIX SIS
2026-01-31,ACCT00049,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,3180,32.8941,0.9236,96611.58,SIX SIS
2026-01-31,ACCT00049,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,6254,134.31,1.0,839974.74,SIX SIS
2026-01-31,ACCT00050,INS001,AAPL,US0378331005,Equity,XNAS,USD,150,261.6827,0.8636,33898.38,BNP Paribas Securities Services
2026-01-31,ACCT00050,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,40646,4.4114,0.8636,154849.07,BNP Paribas Securities Services
2026-01-31,ACCT00050,INS003,ASML,NL0010273215,Equity,XAMS,EUR,65,1137.4297,1.0,73932.93,BNP Paribas Securities Services
2026-01-31,ACCT00050,INS002,MSFT,US5949181045,Equity,XNAS,USD,4,402.7696,0.8636,1391.33,BNP Paribas Securities Services
2026-01-31,ACCT00050,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,2485,114.4546,0.9236,262690.1,BNP Paribas Securities Services
2026-01-31,ACCT00051,INS001,AAPL,US0378331005,Equity,XNAS,USD,1808,261.6827,0.8636,408588.47,J.P. Morgan Custody
2026-01-31,ACCT00051,INS003,ASML,NL0010273215,Equity,XAMS,EUR,13,1137.4297,1.0,14786.59,J.P. Morgan Custody
2026-01-31,ACCT00051,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,663,630.5236,1.0,418037.15,J.P. Morgan Custody
2026-01-31,ACCT00051,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,1595,32.8941,0.9236,48457.69,J.P. Morgan Custody
2026-01-31,ACCT00051,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2921,134.31,1.0,392319.51,J.P. Morgan Custody
2026-01-31,ACCT00052,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,257,630.5236,1.0,162044.57,J.P. Morgan Custody
2026-01-31,ACCT00052,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,1005,114.4546,0.9236,106238.85,J.P. Morgan Custody
2026-01-31,ACCT00052,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1440,75.382,1.0,108550.08,J.P. Morgan Custody
2026-01-31,ACCT00052,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1831,134.31,1.0,245921.61,J.P. Morgan Custody
2026-01-31,ACCT00053,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,48725,4.4114,0.8636,185627.63,Euroclear
2026-01-31,ACCT00053,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,121,630.5236,1.0,76293.36,Euroclear
2026-01-31,ACCT00053,INS004,NESN,CH0038863350,Equity,XSWX,CHF,167,79.8793,0.9236,12320.68,Euroclear
2026-01-31,ACCT00053,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,81,114.4546,0.9236,8562.53,Euroclear
2026-01-31,ACCT00053,INS006,RO,CH0012032113,Equity,XSWX,CHF,123,324.9991,0.9236,36920.81,Euroclear
2026-01-31,ACCT00053,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,692,32.8941,0.9236,21023.65,Euroclear
2026-01-31,ACCT00053,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,363,134.31,1.0,48754.53,Euroclear
2026-01-31,ACCT00054,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,25124,4.4114,0.8636,95714.9,Euroclear
2026-01-31,ACCT00054,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,317,630.5236,1.0,199875.98,Euroclear
2026-01-31,ACCT00054,INS006,RO,CH0012032113,Equity,XSWX,CHF,73,324.9991,0.9236,21912.35,Euroclear
2026-01-31,ACCT00054,INS008,SAP,DE0007164600,Equity,XETR,EUR,62,228.1746,1.0,14146.83,Euroclear
2026-01-31,ACCT00054,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,1038,32.8941,0.9236,31535.48,Euroclear
2026-01-31,ACCT00054,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1072,134.31,1.0,143980.32,Euroclear
2026-01-31,ACCT00055,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1622,630.5236,1.0,1022709.28,Clearstream
2026-01-31,ACCT00055,INS004,NESN,CH0038863350,Equity,XSWX,CHF,8015,79.8793,0.9236,591318.65,Clearstream
2026-01-31,ACCT00055,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,7558,114.4546,0.9236,798958.45,Clearstream
2026-01-31,ACCT00055,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1141,75.382,1.0,86010.86,Clearstream
2026-01-31,ACCT00055,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,19558,32.8941,0.9236,594191.6,Clearstream
2026-01-31,ACCT00055,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,18349,134.31,1.0,2464454.19,Clearstream
2026-01-31,ACCT00056,INS001,AAPL,US0378331005,Equity,XNAS,USD,2050,261.6827,0.8636,463277.86,BNP Paribas Securities Services
2026-01-31,ACCT00056,INS003,ASML,NL0010273215,Equity,XAMS,EUR,31,1137.4297,1.0,35260.32,BNP Paribas Securities Services
2026-01-31,ACCT00056,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1318,630.5236,1.0,831030.1,BNP Paribas Securities Services
2026-01-31,ACCT00056,INS002,MSFT,US5949181045,Equity,XNAS,USD,342,402.7696,0.8636,118958.48,BNP Paribas Securities Services
2026-01-31,ACCT00056,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1113,75.382,1.0,83900.17,BNP Paribas Securities Services
2026-01-31,ACCT00056,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,17021,32.8941,0.9236,517115.0,BNP Paribas Securities Services
2026-01-31,ACCT00056,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2987,134.31,1.0,401183.97,BNP Paribas Securities Services
2026-01-31,ACCT00057,INS001,AAPL,US0378331005,Equity,XNAS,USD,731,261.6827,0.8636,165198.11,BNP Paribas Securities Services
2026-01-31,ACCT00057,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,6731,4.4114,0.8636,25643.09,BNP Paribas Securities Services
2026-01-31,ACCT00057,INS006,RO,CH0012032113,Equity,XSWX,CHF,431,324.9991,0.9236,129372.93,BNP Paribas Securities Services
2026-01-31,ACCT00057,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,3665,32.8941,0.9236,111346.37,BNP Paribas Securities Services
2026-01-31,ACCT00057,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1768,134.31,1.0,237460.08,BNP Paribas Securities Services
2026-01-31,ACCT00058,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,466459,4.4114,0.8636,1777068.85,BNP Paribas Securities Services
2026-01-31,ACCT00058,INS003,ASML,NL0010273215,Equity,XAMS,EUR,2,1137.4297,1.0,2274.86,BNP Paribas Securities Services
2026-01-31,ACCT00058,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,118,630.5236,1.0,74401.78,BNP Paribas Securities Services
2026-01-31,ACCT00058,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,1538,114.4546,0.9236,162582.44,BNP Paribas Securities Services
2026-01-31,ACCT00058,INS008,SAP,DE0007164600,Equity,XETR,EUR,777,228.1746,1.0,177291.66,BNP Paribas Securities Services
2026-01-31,ACCT00058,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3929,134.31,1.0,527703.99,BNP Paribas Securities Services
2026-01-31,ACCT00059,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,44832,4.4114,0.8636,170796.47,BNP Paribas Securities Services
2026-01-31,ACCT00059,INS003,ASML,NL0010273215,Equity,XAMS,EUR,1,1137.4297,1.0,1137.43,BNP Paribas Securities Services
2026-01-31,ACCT00059,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,165,630.5236,1.0,104036.39,BNP Paribas Securities Services
2026-01-31,ACCT00059,INS004,NESN,CH0038863350,Equity,XSWX,CHF,769,79.8793,0.9236,56734.13,BNP Paribas Securities Services
2026-01-31,ACCT00059,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,903,114.4546,0.9236,95456.4,BNP Paribas Securities Services
2026-01-31,ACCT00059,INS006,RO,CH0012032113,Equity,XSWX,CHF,82,324.9991,0.9236,24613.87,BNP Paribas Securities Services
2026-01-31,ACCT00059,INS007,TTE,FR0000120271,Equity,XPAR,EUR,171,75.382,1.0,12890.32,BNP Paribas Securities Services
2026-01-31,ACCT00059,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,579,134.31,1.0,77765.49,BNP Paribas Securities Services
2026-01-31,ACCT00060,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,1656107,4.4114,0.8636,6309270.84,SIX SIS
2026-01-31,ACCT00060,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,2329,114.4546,0.9236,246199.29,SIX SIS
2026-01-31,ACCT00060,INS006,RO,CH0012032113,Equity,XSWX,CHF,1132,324.9991,0.9236,339791.53,SIX SIS
2026-01-31,ACCT00060,INS007,TTE,FR0000120271,Equity,XPAR,EUR,16095,75.382,1.0,1213273.29,SIX SIS
2026-01-31,ACCT00061,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,56547,4.4114,0.8636,215427.11,Euroclear
2026-01-31,ACCT00061,INS003,ASML,NL0010273215,Equity,XAMS,EUR,8,1137.4297,1.0,9099.44,Euroclear
2026-01-31,ACCT00061,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,121,630.5236,1.0,76293.36,Euroclear
2026-01-31,ACCT00061,INS004,NESN,CH0038863350,Equity,XSWX,CHF,343,79.8793,0.9236,25305.34,Euroclear
2026-01-31,ACCT00061,INS008,SAP,DE0007164600,Equity,XETR,EUR,26,228.1746,1.0,5932.54,Euroclear
2026-01-31,ACCT00061,INS007,TTE,FR0000120271,Equity,XPAR,EUR,125,75.382,1.0,9422.75,Euroclear
2026-01-31,ACCT00061,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,1650,32.8941,0.9236,50128.65,Euroclear
2026-01-31,ACCT00061,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,623,134.31,1.0,83675.13,Euroclear
2026-01-31,ACCT00062,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,16408,4.4114,0.8636,62509.56,Euroclear
2026-01-31,ACCT00062,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1713,630.5236,1.0,1080086.93,Euroclear
2026-01-31,ACCT00062,INS002,MSFT,US5949181045,Equity,XNAS,USD,1071,402.7696,0.8636,372527.86,Euroclear
2026-01-31,ACCT00062,INS004,NESN,CH0038863350,Equity,XSWX,CHF,5020,79.8793,0.9236,370358.03,Euroclear
2026-01-31,ACCT00062,INS006,RO,CH0012032113,Equity,XSWX,CHF,878,324.9991,0.9236,263548.56,Euroclear
2026-01-31,ACCT00062,INS008,SAP,DE0007164600,Equity,XETR,EUR,21,228.1746,1.0,4791.67,Euroclear
2026-01-31,ACCT00062,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,6699,134.31,1.0,899742.69,Euroclear
2026-01-31,ACCT00063,INS001,AAPL,US0378331005,Equity,XNAS,USD,1136,261.6827,0.8636,256723.73,Euroclear
2026-01-31,ACCT00063,INS003,ASML,NL0010273215,Equity,XAMS,EUR,57,1137.4297,1.0,64833.49,Euroclear
2026-01-31,ACCT00063,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,352,630.5236,1.0,221944.31,Euroclear
2026-01-31,ACCT00063,INS004,NESN,CH0038863350,Equity,XSWX,CHF,1138,79.8793,0.9236,83957.66,Euroclear
2026-01-31,ACCT00063,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,99,114.4546,0.9236,10465.32,Euroclear
2026-01-31,ACCT00063,INS008,SAP,DE0007164600,Equity,XETR,EUR,154,228.1746,1.0,35138.89,Euroclear
2026-01-31,ACCT00063,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,2555,134.31,1.0,343162.05,Euroclear
2026-01-31,ACCT00064,INS001,AAPL,US0378331005,Equity,XNAS,USD,979,261.6827,0.8636,221243.43,Clearstream
2026-01-31,ACCT00064,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,30516,4.4114,0.8636,116256.81,Clearstream
2026-01-31,ACCT00064,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,767,630.5236,1.0,483611.6,Clearstream
2026-01-31,ACCT00064,INS004,NESN,CH0038863350,Equity,XSWX,CHF,625,79.8793,0.9236,46110.31,Clearstream
2026-01-31,ACCT00064,INS008,SAP,DE0007164600,Equity,XETR,EUR,1659,228.1746,1.0,378541.66,Clearstream
2026-01-31,ACCT00064,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1821,75.382,1.0,137270.62,Clearstream
2026-01-31,ACCT00064,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,4937,134.31,1.0,663088.47,Clearstream
2026-01-31,ACCT00065,INS001,AAPL,US0378331005,Equity,XNAS,USD,2276,261.6827,0.8636,514351.42,SIX SIS
2026-01-31,ACCT00065,INS003,ASML,NL0010273215,Equity,XAMS,EUR,145,1137.4297,1.0,164927.31,SIX SIS
2026-01-31,ACCT00065,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,437,630.5236,1.0,275538.81,SIX SIS
2026-01-31,ACCT00065,INS002,MSFT,US5949181045,Equity,XNAS,USD,160,402.7696,0.8636,55653.09,SIX SIS
2026-01-31,ACCT00065,INS004,NESN,CH0038863350,Equity,XSWX,CHF,2819,79.8793,0.9236,207975.95,SIX SIS
2026-01-31,ACCT00065,INS007,TTE,FR0000120271,Equity,XPAR,EUR,739,75.382,1.0,55707.3,SIX SIS
2026-01-31,ACCT00066,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,48072,4.4114,0.8636,183139.9,J.P. Morgan Custody
2026-01-31,ACCT00066,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,209,630.5236,1.0,131779.43,J.P. Morgan Custody
2026-01-31,ACCT00066,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,143,114.4546,0.9236,15116.57,J.P. Morgan Custody
2026-01-31,ACCT00066,INS006,RO,CH0012032113,Equity,XSWX,CHF,59,324.9991,0.9236,17709.98,J.P. Morgan Custody
2026-01-31,ACCT00066,INS008,SAP,DE0007164600,Equity,XETR,EUR,55,228.1746,1.0,12549.6,J.P. Morgan Custody
2026-01-31,ACCT00066,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1939,134.31,1.0,260427.09,J.P. Morgan Custody
2026-01-31,ACCT00067,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,58496,4.4114,0.8636,222852.21,BNP Paribas Securities Services
2026-01-31,ACCT00067,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,195,630.5236,1.0,122952.1,BNP Paribas Securities Services
2026-01-31,ACCT00067,INS002,MSFT,US5949181045,Equity,XNAS,USD,95,402.7696,0.8636,33044.02,BNP Paribas Securities Services
2026-01-31,ACCT00067,INS004,NESN,CH0038863350,Equity,XSWX,CHF,316,79.8793,0.9236,23313.37,BNP Paribas Securities Services
2026-01-31,ACCT00067,INS006,RO,CH0012032113,Equity,XSWX,CHF,310,324.9991,0.9236,93052.45,BNP Paribas Securities Services
2026-01-31,ACCT00067,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,1182,32.8941,0.9236,35910.34,BNP Paribas Securities Services
2026-01-31,ACCT00067,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,906,134.31,1.0,121684.86,BNP Paribas Securities Services
2026-01-31,ACCT00068,INS001,AAPL,US0378331005,Equity,XNAS,USD,18,261.6827,0.8636,4067.81,Clearstream
2026-01-31,ACCT00068,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,161,630.5236,1.0,101514.3,Clearstream
2026-01-31,ACCT00068,INS002,MSFT,US5949181045,Equity,XNAS,USD,146,402.7696,0.8636,50783.44,Clearstream
2026-01-31,ACCT00068,INS006,RO,CH0012032113,Equity,XSWX,CHF,253,324.9991,0.9236,75942.81,Clearstream
2026-01-31,ACCT00068,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1147,134.31,1.0,154053.57,Clearstream
2026-01-31,ACCT00069,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,3412,114.4546,0.9236,360683.54,BNP Paribas Securities Services
2026-01-31,ACCT00069,INS006,RO,CH0012032113,Equity,XSWX,CHF,961,324.9991,0.9236,288462.6,BNP Paribas Securities Services
2026-01-31,ACCT00069,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,11699,32.8941,0.9236,355427.32,BNP Paribas Securities Services
2026-01-31,ACCT00069,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,4366,134.31,1.0,586397.46,BNP Paribas Securities Services
2026-01-31,ACCT00070,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,518,630.5236,1.0,326611.22,Euroclear
2026-01-31,ACCT00070,INS004,NESN,CH0038863350,Equity,XSWX,CHF,3277,79.8793,0.9236,241765.59,Euroclear
2026-01-31,ACCT00070,INS006,RO,CH0012032113,Equity,XSWX,CHF,207,324.9991,0.9236,62135.02,Euroclear
2026-01-31,ACCT00070,INS008,SAP,DE0007164600,Equity,XETR,EUR,802,228.1746,1.0,182996.03,Euroclear
2026-01-31,ACCT00070,INS007,TTE,FR0000120271,Equity,XPAR,EUR,739,75.382,1.0,55707.3,Euroclear
2026-01-31,ACCT00070,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,4992,32.8941,0.9236,151661.95,Euroclear
2026-01-31,ACCT00070,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3133,134.31,1.0,420793.23,Euroclear
2026-01-31,ACCT00071,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,40331,4.4114,0.8636,153649.01,BNP Paribas Securities Services
2026-01-31,ACCT00071,INS003,ASML,NL0010273215,Equity,XAMS,EUR,3,1137.4297,1.0,3412.29,BNP Paribas Securities Services
2026-01-31,ACCT00071,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,259,630.5236,1.0,163305.61,BNP Paribas Securities Services
2026-01-31,ACCT00071,INS004,NESN,CH0038863350,Equity,XSWX,CHF,310,79.8793,0.9236,22870.72,BNP Paribas Securities Services
2026-01-31,ACCT00071,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,125,32.8941,0.9236,3797.62,BNP Paribas Securities Services
2026-01-31,ACCT00071,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,355,134.31,1.0,47680.05,BNP Paribas Securities Services
2026-01-31,ACCT00072,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,15360,4.4114,0.8636,58516.99,Euroclear
2026-01-31,ACCT00072,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,11,630.5236,1.0,6935.76,Euroclear
2026-01-31,ACCT00072,INS006,RO,CH0012032113,Equity,XSWX,CHF,58,324.9991,0.9236,17409.81,Euroclear
2026-01-31,ACCT00072,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,819,32.8941,0.9236,24882.04,Euroclear
2026-01-31,ACCT00072,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,191,134.31,1.0,25653.21,Euroclear
2026-01-31,ACCT00073,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,6696,4.4114,0.8636,25509.75,Clearstream
2026-01-31,ACCT00073,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,46,630.5236,1.0,29004.09,Clearstream
2026-01-31,ACCT00073,INS004,NESN,CH0038863350,Equity,XSWX,CHF,261,79.8793,0.9236,19255.67,Clearstream
2026-01-31,ACCT00073,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,517,114.4546,0.9236,54652.23,Clearstream
2026-01-31,ACCT00073,INS006,RO,CH0012032113,Equity,XSWX,CHF,37,324.9991,0.9236,11106.26,Clearstream
2026-01-31,ACCT00073,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,164,32.8941,0.9236,4982.48,Clearstream
2026-01-31,ACCT00073,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,446,134.31,1.0,59902.26,Clearstream
2026-01-31,ACCT00074,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,32995,4.4114,0.8636,125701.05,Euroclear
2026-01-31,ACCT00074,INS003,ASML,NL0010273215,Equity,XAMS,EUR,8,1137.4297,1.0,9099.44,Euroclear
2026-01-31,ACCT00074,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,178,630.5236,1.0,112233.2,Euroclear
2026-01-31,ACCT00074,INS004,NESN,CH0038863350,Equity,XSWX,CHF,408,79.8793,0.9236,30100.81,Euroclear
2026-01-31,ACCT00074,INS006,RO,CH0012032113,Equity,XSWX,CHF,141,324.9991,0.9236,42323.86,Euroclear
2026-01-31,ACCT00074,INS007,TTE,FR0000120271,Equity,XPAR,EUR,1283,75.382,1.0,96715.11,Euroclear
2026-01-31,ACCT00074,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,562,32.8941,0.9236,17074.12,Euroclear
2026-01-31,ACCT00074,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1104,134.31,1.0,148278.24,Euroclear
2026-01-31,ACCT00075,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,19388,4.4114,0.8636,73862.46,SIX SIS
2026-01-31,ACCT00075,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,73,630.5236,1.0,46028.22,SIX SIS
2026-01-31,ACCT00075,INS002,MSFT,US5949181045,Equity,XNAS,USD,1,402.7696,0.8636,347.83,SIX SIS
2026-01-31,ACCT00075,INS004,NESN,CH0038863350,Equity,XSWX,CHF,6,79.8793,0.9236,442.66,SIX SIS
2026-01-31,ACCT00075,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,29,114.4546,0.9236,3065.6,SIX SIS
2026-01-31,ACCT00075,INS007,TTE,FR0000120271,Equity,XPAR,EUR,317,75.382,1.0,23896.09,SIX SIS
2026-01-31,ACCT00075,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,457,32.8941,0.9236,13884.12,SIX SIS
2026-01-31,ACCT00075,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,334,134.31,1.0,44859.54,SIX SIS
2026-01-31,ACCT00076,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,84199,4.4114,0.8636,320772.93,Euroclear
2026-01-31,ACCT00076,INS004,NESN,CH0038863350,Equity,XSWX,CHF,808,79.8793,0.9236,59611.41,Euroclear
2026-01-31,ACCT00076,INS006,RO,CH0012032113,Equity,XSWX,CHF,224,324.9991,0.9236,67237.9,Euroclear
2026-01-31,ACCT00076,INS007,TTE,FR0000120271,Equity,XPAR,EUR,114,75.382,1.0,8593.55,Euroclear
2026-01-31,ACCT00076,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,1441,32.8941,0.9236,43779.02,Euroclear
2026-01-31,ACCT00076,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,826,134.31,1.0,110940.06,Euroclear
2026-01-31,ACCT00077,INS001,AAPL,US0378331005,Equity,XNAS,USD,935,261.6827,0.8636,211299.9,Euroclear
2026-01-31,ACCT00077,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,72759,4.4114,0.8636,277189.96,Euroclear
2026-01-31,ACCT00077,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,1459,630.5236,1.0,919933.93,Euroclear
2026-01-31,ACCT00077,INS002,MSFT,US5949181045,Equity,XNAS,USD,307,402.7696,0.8636,106784.36,Euroclear
2026-01-31,ACCT00077,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,394,114.4546,0.9236,41649.86,Euroclear
2026-01-31,ACCT00077,INS008,SAP,DE0007164600,Equity,XETR,EUR,570,228.1746,1.0,130059.52,Euroclear
2026-01-31,ACCT00077,INS009,UBSG,CH0244767585,Equity,XSWX,CHF,1344,32.8941,0.9236,40832.06,Euroclear
2026-01-31,ACCT00077,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,3021,134.31,1.0,405750.51,Euroclear
2026-01-31,ACCT00078,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,2411,630.5236,1.0,1520192.4,SIX SIS
2026-01-31,ACCT00078,INS004,NESN,CH0038863350,Equity,XSWX,CHF,14655,79.8793,0.9236,1081194.61,SIX SIS
2026-01-31,ACCT00078,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,3819,114.4546,0.9236,403707.64,SIX SIS
2026-01-31,ACCT00078,INS006,RO,CH0012032113,Equity,XSWX,CHF,3052,324.9991,0.9236,916116.4,SIX SIS
2026-01-31,ACCT00078,INS008,SAP,DE0007164600,Equity,XETR,EUR,5487,228.1746,1.0,1251994.03,SIX SIS
2026-01-31,ACCT00079,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,132282,4.4114,0.8636,503954.74,SIX SIS
2026-01-31,ACCT00079,INS002,MSFT,US5949181045,Equity,XNAS,USD,3,402.7696,0.8636,1043.5,SIX SIS
2026-01-31,ACCT00079,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,548,114.4546,0.9236,57929.24,SIX SIS
2026-01-31,ACCT00079,INS007,TTE,FR0000120271,Equity,XPAR,EUR,2290,75.382,1.0,172624.78,SIX SIS
2026-01-31,ACCT00079,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,757,134.31,1.0,101672.67,SIX SIS
2026-01-31,ACCT00080,INS012,AGGG,IE00B3F81409,ETF,XSWX,USD,26952,4.4114,0.8636,102679.03,BNP Paribas Securities Services
2026-01-31,ACCT00080,INS010,CSPX,IE00B5BMR087,ETF,XAMS,EUR,84,630.5236,1.0,52963.98,BNP Paribas Securities Services
2026-01-31,ACCT00080,INS002,MSFT,US5949181045,Equity,XNAS,USD,86,402.7696,0.8636,29913.53,BNP Paribas Securities Services
2026-01-31,ACCT00080,INS004,NESN,CH0038863350,Equity,XSWX,CHF,861,79.8793,0.9236,63521.57,BNP Paribas Securities Services
2026-01-31,ACCT00080,INS005,NOVN,CH0012005267,Equity,XSWX,CHF,254,114.4546,0.9236,26850.42,BNP Paribas Securities Services
2026-01-31,ACCT00080,INS006,RO,CH0012032113,Equity,XSWX,CHF,247,324.9991,0.9236,74141.79,BNP Paribas Securities Services
2026-01-31,ACCT00080,INS008,SAP,DE0007164600,Equity,XETR,EUR,133,228.1746,1.0,30347.22,BNP Paribas Securities Services
2026-01-31,ACCT00080,INS011,VWCE,IE00BK5BQT80,ETF,XETR,EUR,1721,134.31,1.0,231147.51,BNP Paribas Securities Services
